customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store
1051,2017-01-17,658,4,2017-01-18,2017-01-18,Venita,Baldwin Bikes
1391,2017-01-17,659,4,2017-01-19,2017-01-18,Venita,Baldwin Bikes
383,2017-01-18,660,4,2017-01-19,2017-01-19,Venita,Baldwin Bikes
626,2017-01-18,661,4,2017-01-19,2017-01-20,Marcelene,Baldwin Bikes
1125,2017-01-19,662,4,2017-01-20,2017-01-20,Genna,Santa Cruz Bikes
344,2017-01-20,663,4,2017-01-22,2017-01-23,Genna,Santa Cruz Bikes
681,2017-01-20,664,4,2017-01-23,2017-01-22,Venita,Baldwin Bikes
29,2017-01-21,665,4,2017-01-22,2017-01-23,Marcelene,Baldwin Bikes
770,2017-01-21,666,4,2017-01-22,2017-01-24,Venita,Baldwin Bikes
858,2017-01-22,667,4,2017-01-24,2017-01-25,Venita,Baldwin Bikes
297,2017-01-22,668,4,2017-01-23,2017-01-24,Kali,Rowlett Bikes
745,2017-01-23,669,4,2017-01-24,2017-01-26,Venita,Baldwin Bikes
361,2017-01-24,670,4,2017-01-25,2017-01-25,Marcelene,Baldwin Bikes
922,2017-01-25,671,4,2017-01-28,2017-01-26,Venita,Baldwin Bikes
908,2017-01-26,672,4,2017-01-29,2017-01-29,Marcelene,Baldwin Bikes
64,2017-01-26,673,4,2017-01-28,2017-01-27,Layla,Rowlett Bikes
733,2017-01-27,674,4,2017-01-28,2017-01-29,Marcelene,Baldwin Bikes
291,2017-01-28,675,4,2017-01-31,2017-01-30,Venita,Baldwin Bikes
790,2017-01-28,676,4,2017-01-30,2017-01-31,Venita,Baldwin Bikes
809,2017-01-28,677,4,2017-01-31,2017-01-30,Venita,Baldwin Bikes
250,2017-01-28,678,4,2017-01-29,2017-01-31,Layla,Rowlett Bikes
81,2017-01-29,679,4,2017-01-30,2017-01-30,Genna,Santa Cruz Bikes
245,2017-01-29,680,4,2017-02-01,2017-01-30,Genna,Santa Cruz Bikes
499,2017-01-29,681,4,2017-02-01,2017-01-31,Venita,Baldwin Bikes
614,2017-01-29,682,4,2017-01-30,2017-01-30,Marcelene,Baldwin Bikes
741,2017-01-29,683,4,2017-01-31,2017-02-01,Marcelene,Baldwin Bikes
762,2017-01-31,684,4,2017-02-01,2017-02-02,Marcelene,Baldwin Bikes
976,2017-01-31,685,4,2017-02-03,2017-02-02,Venita,Baldwin Bikes
380,2017-02-01,686,4,2017-02-03,2017-02-04,Venita,Baldwin Bikes
530,2017-02-02,687,4,2017-02-05,2017-02-04,Genna,Santa Cruz Bikes
343,2017-02-02,688,4,2017-02-03,2017-02-05,Venita,Baldwin Bikes
884,2017-02-02,689,4,2017-02-03,2017-02-05,Venita,Baldwin Bikes
1097,2017-02-03,690,4,2017-02-04,2017-02-06,Mireya,Santa Cruz Bikes
1081,2017-02-04,691,4,2017-02-06,2017-02-06,Venita,Baldwin Bikes
2,2017-02-05,692,3,2017-02-05,,Genna,Santa Cruz Bikes
1233,2017-02-05,693,4,2017-02-07,2017-02-06,Genna,Santa Cruz Bikes
58,2017-02-05,694,4,2017-02-06,2017-02-08,Venita,Baldwin Bikes
606,2017-02-05,695,4,2017-02-08,2017-02-07,Venita,Baldwin Bikes
1242,2017-02-05,696,4,2017-02-08,2017-02-08,Venita,Baldwin Bikes
562,2017-02-06,697,4,2017-02-08,2017-02-09,Mireya,Santa Cruz Bikes
543,2017-02-06,698,4,2017-02-08,2017-02-09,Kali,Rowlett Bikes
958,2017-02-06,699,4,2017-02-08,2017-02-09,Layla,Rowlett Bikes
4,2017-02-07,700,4,2017-02-10,2017-02-08,Marcelene,Baldwin Bikes
850,2017-02-07,701,4,2017-02-08,2017-02-09,Layla,Rowlett Bikes
1352,2017-02-08,702,4,2017-02-09,2017-02-11,Genna,Santa Cruz Bikes
417,2017-02-08,703,4,2017-02-09,2017-02-09,Venita,Baldwin Bikes
1137,2017-02-08,704,4,2017-02-09,2017-02-11,Marcelene,Baldwin Bikes
1196,2017-02-08,705,4,2017-02-11,2017-02-11,Venita,Baldwin Bikes
1271,2017-02-09,706,4,2017-02-12,2017-02-10,Mireya,Santa Cruz Bikes
79,2017-02-09,707,4,2017-02-11,2017-02-11,Venita,Baldwin Bikes
660,2017-02-10,708,4,2017-02-12,2017-02-11,Mireya,Santa Cruz Bikes
1162,2017-02-11,709,4,2017-02-13,2017-02-12,Marcelene,Baldwin Bikes
295,2017-02-13,710,4,2017-02-15,2017-02-16,Marcelene,Baldwin Bikes
1246,2017-02-13,711,4,2017-02-16,2017-02-14,Marcelene,Baldwin Bikes
173,2017-02-13,712,4,2017-02-14,2017-02-16,Layla,Rowlett Bikes
207,2017-02-13,713,4,2017-02-14,2017-02-15,Kali,Rowlett Bikes
805,2017-02-14,714,4,2017-02-17,2017-02-15,Venita,Baldwin Bikes
12,2017-02-15,715,3,2017-02-15,,Marcelene,Baldwin Bikes
672,2017-02-15,716,4,2017-02-17,2017-02-18,Marcelene,Baldwin Bikes
1312,2017-02-15,717,4,2017-02-18,2017-02-17,Marcelene,Baldwin Bikes
38,2017-02-16,718,4,2017-02-17,2017-02-17,Venita,Baldwin Bikes
200,2017-02-16,719,4,2017-02-19,2017-02-18,Marcelene,Baldwin Bikes
382,2017-02-16,720,4,2017-02-19,2017-02-19,Marcelene,Baldwin Bikes
625,2017-02-16,721,4,2017-02-19,2017-02-17,Venita,Baldwin Bikes
1399,2017-02-18,722,4,2017-02-20,2017-02-21,Venita,Baldwin Bikes
845,2017-02-19,723,4,2017-02-21,2017-02-22,Marcelene,Baldwin Bikes
864,2017-02-19,724,4,2017-02-22,2017-02-21,Marcelene,Baldwin Bikes
870,2017-02-19,725,4,2017-02-22,2017-02-22,Venita,Baldwin Bikes
969,2017-02-19,726,4,2017-02-22,2017-02-20,Marcelene,Baldwin Bikes
962,2017-02-19,727,4,2017-02-22,2017-02-21,Layla,Rowlett Bikes
1138,2017-02-20,728,4,2017-02-21,2017-02-23,Genna,Santa Cruz Bikes
897,2017-02-20,729,4,2017-02-22,2017-02-21,Venita,Baldwin Bikes
500,2017-02-21,730,4,2017-02-24,2017-02-22,Marcelene,Baldwin Bikes
910,2017-02-25,731,4,2017-02-27,2017-02-27,Layla,Rowlett Bikes
147,2017-02-26,732,4,2017-02-27,2017-03-01,Venita,Baldwin Bikes
832,2017-02-26,733,4,2017-03-01,2017-02-27,Venita,Baldwin Bikes
939,2017-02-26,734,4,2017-02-28,2017-03-01,Layla,Rowlett Bikes
20,2017-02-27,735,3,2017-02-27,,Layla,Rowlett Bikes
184,2017-02-27,736,4,2017-02-28,2017-02-28,Venita,Baldwin Bikes
694,2017-02-27,737,4,2017-03-01,2017-02-28,Marcelene,Baldwin Bikes
124,2017-02-28,738,4,2017-03-01,2017-03-03,Mireya,Santa Cruz Bikes
49,2017-02-28,739,4,2017-03-01,2017-03-02,Marcelene,Baldwin Bikes
1113,2017-02-28,740,4,2017-03-01,2017-03-02,Marcelene,Baldwin Bikes
119,2017-02-28,741,4,2017-03-01,2017-03-01,Kali,Rowlett Bikes
433,2017-02-28,742,4,2017-03-01,2017-03-01,Layla,Rowlett Bikes
137,2017-03-01,743,4,2017-03-04,2017-03-04,Marcelene,Baldwin Bikes
166,2017-03-01,744,4,2017-03-02,2017-03-02,Venita,Baldwin Bikes
698,2017-03-01,745,4,2017-03-03,2017-03-03,Venita,Baldwin Bikes
391,2017-03-02,746,4,2017-03-04,2017-03-05,Genna,Santa Cruz Bikes
87,2017-03-03,747,4,2017-03-04,2017-03-05,Genna,Santa Cruz Bikes
1072,2017-03-03,748,4,2017-03-05,2017-03-04,Kali,Rowlett Bikes
255,2017-03-04,749,4,2017-03-07,2017-03-05,Venita,Baldwin Bikes
232,2017-03-04,750,4,2017-03-07,2017-03-05,Kali,Rowlett Bikes
731,2017-03-05,751,4,2017-03-08,2017-03-07,Genna,Santa Cruz Bikes
335,2017-03-05,752,4,2017-03-06,2017-03-07,Marcelene,Baldwin Bikes
1201,2017-03-05,753,4,2017-03-08,2017-03-08,Venita,Baldwin Bikes
646,2017-03-06,754,4,2017-03-07,2017-03-08,Mireya,Santa Cruz Bikes
531,2017-03-06,755,4,2017-03-07,2017-03-07,Marcelene,Baldwin Bikes
1143,2017-03-06,756,4,2017-03-07,2017-03-09,Marcelene,Baldwin Bikes
1336,2017-03-06,757,4,2017-03-08,2017-03-09,Venita,Baldwin Bikes
953,2017-03-06,758,4,2017-03-08,2017-03-07,Layla,Rowlett Bikes
284,2017-03-07,759,4,2017-03-09,2017-03-08,Venita,Baldwin Bikes
1104,2017-03-07,760,4,2017-03-10,2017-03-10,Marcelene,Baldwin Bikes
1291,2017-03-07,761,4,2017-03-08,2017-03-10,Venita,Baldwin Bikes
572,2017-03-08,762,4,2017-03-09,2017-03-09,Marcelene,Baldwin Bikes
842,2017-03-08,763,4,2017-03-10,2017-03-09,Layla,Rowlett Bikes
701,2017-03-09,764,4,2017-03-10,2017-03-12,Mireya,Santa Cruz Bikes
1152,2017-03-09,765,4,2017-03-11,2017-03-12,Mireya,Santa Cruz Bikes
141,2017-03-09,766,4,2017-03-11,2017-03-12,Marcelene,Baldwin Bikes
564,2017-03-09,767,4,2017-03-10,2017-03-11,Venita,Baldwin Bikes
841,2017-03-09,768,4,2017-03-12,2017-03-10,Venita,Baldwin Bikes
946,2017-03-09,769,4,2017-03-11,2017-03-11,Marcelene,Baldwin Bikes
135,2017-03-09,770,4,2017-03-11,2017-03-11,Layla,Rowlett Bikes
671,2017-03-11,771,4,2017-03-14,2017-03-12,Genna,Santa Cruz Bikes
448,2017-03-11,772,4,2017-03-12,2017-03-13,Venita,Baldwin Bikes
1385,2017-03-11,773,4,2017-03-12,2017-03-12,Marcelene,Baldwin Bikes
690,2017-03-12,774,4,2017-03-14,2017-03-14,Marcelene,Baldwin Bikes
968,2017-03-12,775,4,2017-03-13,2017-03-13,Marcelene,Baldwin Bikes
490,2017-03-13,776,4,2017-03-15,2017-03-16,Marcelene,Baldwin Bikes
496,2017-03-13,777,4,2017-03-16,2017-03-16,Marcelene,Baldwin Bikes
56,2017-03-15,778,3,2017-03-15,,Layla,Rowlett Bikes
367,2017-03-15,779,4,2017-03-16,2017-03-18,Marcelene,Baldwin Bikes
592,2017-03-15,780,4,2017-03-17,2017-03-17,Marcelene,Baldwin Bikes
1018,2017-03-15,781,4,2017-03-16,2017-03-17,Marcelene,Baldwin Bikes
1298,2017-03-15,782,4,2017-03-16,2017-03-18,Venita,Baldwin Bikes
1343,2017-03-16,783,4,2017-03-19,2017-03-17,Mireya,Santa Cruz Bikes
430,2017-03-16,784,4,2017-03-19,2017-03-19,Venita,Baldwin Bikes
794,2017-03-18,785,4,2017-03-19,2017-03-20,Mireya,Santa Cruz Bikes
249,2017-03-18,786,4,2017-03-20,2017-03-19,Marcelene,Baldwin Bikes
700,2017-03-18,787,4,2017-03-20,2017-03-19,Layla,Rowlett Bikes
1363,2017-03-18,788,4,2017-03-20,2017-03-20,Layla,Rowlett Bikes
772,2017-03-19,789,4,2017-03-20,2017-03-20,Marcelene,Baldwin Bikes
1015,2017-03-19,790,4,2017-03-21,2017-03-22,Venita,Baldwin Bikes
432,2017-03-20,791,4,2017-03-22,2017-03-23,Marcelene,Baldwin Bikes
479,2017-03-22,792,4,2017-03-23,2017-03-24,Marcelene,Baldwin Bikes
653,2017-03-23,793,4,2017-03-24,2017-03-24,Marcelene,Baldwin Bikes
863,2017-03-23,794,4,2017-03-25,2017-03-24,Venita,Baldwin Bikes
992,2017-03-23,795,4,2017-03-25,2017-03-26,Venita,Baldwin Bikes
154,2017-03-23,796,4,2017-03-26,2017-03-25,Layla,Rowlett Bikes
374,2017-03-24,797,4,2017-03-26,2017-03-26,Venita,Baldwin Bikes
619,2017-03-26,798,4,2017-03-28,2017-03-29,Genna,Santa Cruz Bikes
607,2017-03-27,799,4,2017-03-28,2017-03-29,Genna,Santa Cruz Bikes
1057,2017-03-27,800,4,2017-03-29,2017-03-28,Marcelene,Baldwin Bikes
78,2017-03-28,801,4,2017-03-29,2017-03-30,Mireya,Santa Cruz Bikes
340,2017-03-28,802,4,2017-03-29,2017-03-30,Marcelene,Baldwin Bikes
1105,2017-03-28,803,4,2017-03-31,2017-03-30,Kali,Rowlett Bikes
95,2017-03-29,804,4,2017-03-31,2017-03-30,Marcelene,Baldwin Bikes
420,2017-03-29,805,4,2017-03-30,2017-04-01,Marcelene,Baldwin Bikes
234,2017-03-30,806,4,2017-03-31,2017-03-31,Venita,Baldwin Bikes
1148,2017-03-30,807,4,2017-04-01,2017-04-02,Marcelene,Baldwin Bikes
315,2017-03-31,808,4,2017-04-02,2017-04-02,Marcelene,Baldwin Bikes
1222,2017-03-31,809,4,2017-04-03,2017-04-03,Venita,Baldwin Bikes
153,2017-04-01,810,3,2017-04-01,,Kali,Rowlett Bikes
524,2017-04-01,811,4,2017-04-04,2017-04-04,Venita,Baldwin Bikes
1164,2017-04-01,812,4,2017-04-02,2017-04-03,Venita,Baldwin Bikes
1203,2017-04-01,813,4,2017-04-03,2017-04-02,Layla,Rowlett Bikes
629,2017-04-02,814,4,2017-04-05,2017-04-03,Venita,Baldwin Bikes
1251,2017-04-03,815,4,2017-04-05,2017-04-04,Genna,Santa Cruz Bikes
811,2017-04-03,816,4,2017-04-05,2017-04-05,Marcelene,Baldwin Bikes
301,2017-04-04,817,4,2017-04-05,2017-04-07,Venita,Baldwin Bikes
1319,2017-04-04,818,4,2017-04-07,2017-04-07,Marcelene,Baldwin Bikes
221,2017-04-04,819,4,2017-04-07,2017-04-05,Layla,Rowlett Bikes
725,2017-04-05,820,4,2017-04-08,2017-04-07,Venita,Baldwin Bikes
1181,2017-04-05,821,4,2017-04-07,2017-04-08,Venita,Baldwin Bikes
294,2017-04-06,822,4,2017-04-08,2017-04-09,Venita,Baldwin Bikes
415,2017-04-06,823,4,2017-04-07,2017-04-08,Kali,Rowlett Bikes
993,2017-04-07,824,4,2017-04-09,2017-04-10,Mireya,Santa Cruz Bikes
10,2017-04-07,825,4,2017-04-08,2017-04-09,Venita,Baldwin Bikes
45,2017-04-07,826,4,2017-04-10,2017-04-10,Marcelene,Baldwin Bikes
666,2017-04-07,827,4,2017-04-10,2017-04-10,Venita,Baldwin Bikes
246,2017-04-09,828,4,2017-04-10,2017-04-12,Marcelene,Baldwin Bikes
674,2017-04-09,829,4,2017-04-10,2017-04-10,Venita,Baldwin Bikes
431,2017-04-11,830,4,2017-04-14,2017-04-12,Marcelene,Baldwin Bikes
1000,2017-04-11,831,4,2017-04-12,2017-04-12,Venita,Baldwin Bikes
1215,2017-04-11,832,4,2017-04-12,2017-04-12,Venita,Baldwin Bikes
406,2017-04-12,833,4,2017-04-14,2017-04-15,Venita,Baldwin Bikes
890,2017-04-12,834,4,2017-04-13,2017-04-15,Marcelene,Baldwin Bikes
940,2017-04-13,835,4,2017-04-15,2017-04-14,Mireya,Santa Cruz Bikes
455,2017-04-13,836,4,2017-04-16,2017-04-14,Marcelene,Baldwin Bikes
948,2017-04-13,837,4,2017-04-16,2017-04-14,Venita,Baldwin Bikes
1395,2017-04-14,838,4,2017-04-17,2017-04-15,Venita,Baldwin Bikes
1332,2017-04-15,839,4,2017-04-18,2017-04-16,Genna,Santa Cruz Bikes
372,2017-04-15,840,4,2017-04-16,2017-04-16,Marcelene,Baldwin Bikes
428,2017-04-15,841,4,2017-04-18,2017-04-17,Venita,Baldwin Bikes
1133,2017-04-15,842,4,2017-04-18,2017-04-16,Marcelene,Baldwin Bikes
1059,2017-04-16,843,4,2017-04-17,2017-04-19,Venita,Baldwin Bikes
1436,2017-04-16,844,4,2017-04-17,2017-04-18,Marcelene,Baldwin Bikes
662,2017-04-17,845,4,2017-04-18,2017-04-18,Venita,Baldwin Bikes
715,2017-04-17,846,4,2017-04-19,2017-04-19,Marcelene,Baldwin Bikes
329,2017-04-18,847,4,2017-04-19,2017-04-19,Venita,Baldwin Bikes
597,2017-04-18,848,4,2017-04-20,2017-04-20,Venita,Baldwin Bikes
776,2017-04-19,849,4,2017-04-20,2017-04-21,Mireya,Santa Cruz Bikes
1346,2017-04-19,850,4,2017-04-22,2017-04-22,Genna,Santa Cruz Bikes
1139,2017-04-20,851,4,2017-04-21,2017-04-22,Marcelene,Baldwin Bikes
13,2017-04-21,852,4,2017-04-23,2017-04-22,Layla,Rowlett Bikes
883,2017-04-21,853,4,2017-04-24,2017-04-24,Kali,Rowlett Bikes
177,2017-04-22,854,4,2017-04-25,2017-04-23,Marcelene,Baldwin Bikes
775,2017-04-22,855,4,2017-04-23,2017-04-25,Marcelene,Baldwin Bikes
477,2017-04-23,856,4,2017-04-25,2017-04-26,Marcelene,Baldwin Bikes
1402,2017-04-24,857,4,2017-04-25,2017-04-26,Venita,Baldwin Bikes
162,2017-04-25,858,4,2017-04-27,2017-04-28,Marcelene,Baldwin Bikes
644,2017-04-25,859,4,2017-04-26,2017-04-26,Marcelene,Baldwin Bikes
473,2017-04-27,860,4,2017-04-29,2017-04-28,Venita,Baldwin Bikes
1177,2017-04-27,861,4,2017-04-29,2017-04-30,Venita,Baldwin Bikes
1230,2017-04-27,862,4,2017-04-30,2017-04-29,Kali,Rowlett Bikes
446,2017-04-28,863,4,2017-04-30,2017-05-01,Venita,Baldwin Bikes
902,2017-04-28,864,4,2017-04-30,2017-04-29,Marcelene,Baldwin Bikes
974,2017-04-29,865,4,2017-05-02,2017-05-01,Marcelene,Baldwin Bikes
1410,2017-04-29,866,4,2017-04-30,2017-05-01,Marcelene,Baldwin Bikes
97,2017-05-01,867,4,2017-05-03,2017-05-02,Genna,Santa Cruz Bikes
868,2017-05-01,868,4,2017-05-04,2017-05-02,Genna,Santa Cruz Bikes
844,2017-05-01,869,4,2017-05-04,2017-05-02,Venita,Baldwin Bikes
1416,2017-05-01,870,4,2017-05-04,2017-05-02,Marcelene,Baldwin Bikes
358,2017-05-02,871,4,2017-05-04,2017-05-03,Venita,Baldwin Bikes
394,2017-05-03,872,4,2017-05-06,2017-05-06,Genna,Santa Cruz Bikes
829,2017-05-03,873,4,2017-05-05,2017-05-05,Venita,Baldwin Bikes
661,2017-05-04,874,4,2017-05-05,2017-05-06,Venita,Baldwin Bikes
386,2017-05-05,875,4,2017-05-06,2017-05-08,Genna,Santa Cruz Bikes
1046,2017-05-05,876,4,2017-05-08,2017-05-06,Venita,Baldwin Bikes
784,2017-05-06,877,4,2017-05-07,2017-05-08,Marcelene,Baldwin Bikes
224,2017-05-07,878,4,2017-05-10,2017-05-09,Genna,Santa Cruz Bikes
214,2017-05-08,879,4,2017-05-09,2017-05-09,Venita,Baldwin Bikes
1206,2017-05-08,880,4,2017-05-11,2017-05-10,Marcelene,Baldwin Bikes
1024,2017-05-08,881,4,2017-05-11,2017-05-11,Layla,Rowlett Bikes
196,2017-05-09,882,4,2017-05-12,2017-05-10,Marcelene,Baldwin Bikes
507,2017-05-11,883,4,2017-05-13,2017-05-14,Marcelene,Baldwin Bikes
871,2017-05-11,884,4,2017-05-13,2017-05-12,Venita,Baldwin Bikes
66,2017-05-13,885,3,2017-05-13,,Kali,Rowlett Bikes
1396,2017-05-13,886,4,2017-05-14,2017-05-15,Mireya,Santa Cruz Bikes
1195,2017-05-13,887,4,2017-05-15,2017-05-15,Marcelene,Baldwin Bikes
1038,2017-05-14,888,4,2017-05-16,2017-05-16,Venita,Baldwin Bikes
830,2017-05-14,889,4,2017-05-17,2017-05-15,Kali,Rowlett Bikes
171,2017-05-15,890,4,2017-05-18,2017-05-18,Marcelene,Baldwin Bikes
384,2017-05-15,891,4,2017-05-18,2017-05-16,Marcelene,Baldwin Bikes
651,2017-05-15,892,4,2017-05-18,2017-05-17,Venita,Baldwin Bikes
1293,2017-05-16,893,4,2017-05-19,2017-05-19,Venita,Baldwin Bikes
1320,2017-05-16,894,4,2017-05-19,2017-05-19,Marcelene,Baldwin Bikes
857,2017-05-18,895,4,2017-05-21,2017-05-19,Marcelene,Baldwin Bikes
376,2017-05-19,896,4,2017-05-22,2017-05-21,Layla,Rowlett Bikes
47,2017-05-20,897,4,2017-05-21,2017-05-21,Mireya,Santa Cruz Bikes
352,2017-05-20,898,4,2017-05-21,2017-05-22,Marcelene,Baldwin Bikes
605,2017-05-20,899,4,2017-05-21,2017-05-21,Venita,Baldwin Bikes
971,2017-05-20,900,4,2017-05-21,2017-05-22,Marcelene,Baldwin Bikes
345,2017-05-21,901,4,2017-05-22,2017-05-24,Venita,Baldwin Bikes
1278,2017-05-21,902,4,2017-05-24,2017-05-22,Marcelene,Baldwin Bikes
179,2017-05-22,903,4,2017-05-23,2017-05-24,Venita,Baldwin Bikes
1020,2017-05-23,904,4,2017-05-26,2017-05-24,Mireya,Santa Cruz Bikes
609,2017-05-23,905,4,2017-05-26,2017-05-24,Marcelene,Baldwin Bikes
877,2017-05-23,906,4,2017-05-26,2017-05-26,Venita,Baldwin Bikes
120,2017-05-24,907,4,2017-05-26,2017-05-27,Mireya,Santa Cruz Bikes
402,2017-05-25,908,4,2017-05-28,2017-05-27,Venita,Baldwin Bikes
188,2017-05-26,909,4,2017-05-27,2017-05-28,Mireya,Santa Cruz Bikes
342,2017-05-26,910,4,2017-05-28,2017-05-28,Venita,Baldwin Bikes
887,2017-05-26,911,4,2017-05-29,2017-05-29,Marcelene,Baldwin Bikes
519,2017-05-27,912,4,2017-05-29,2017-05-29,Mireya,Santa Cruz Bikes
699,2017-05-27,913,4,2017-05-29,2017-05-29,Marcelene,Baldwin Bikes
1068,2017-05-28,914,4,2017-05-31,2017-05-31,Mireya,Santa Cruz Bikes
215,2017-05-28,915,4,2017-05-30,2017-05-30,Marcelene,Baldwin Bikes
718,2017-05-28,916,4,2017-05-29,2017-05-29,Marcelene,Baldwin Bikes
881,2017-05-29,917,4,2017-05-31,2017-06-01,Mireya,Santa Cruz Bikes
242,2017-05-30,918,4,2017-05-31,2017-05-31,Genna,Santa Cruz Bikes
781,2017-05-30,919,4,2017-05-31,2017-05-31,Venita,Baldwin Bikes
966,2017-05-30,920,4,2017-06-01,2017-06-02,Venita,Baldwin Bikes
628,2017-05-31,921,4,2017-06-02,2017-06-02,Marcelene,Baldwin Bikes
656,2017-05-31,922,4,2017-06-01,2017-06-03,Marcelene,Baldwin Bikes
769,2017-05-31,923,4,2017-06-03,2017-06-02,Venita,Baldwin Bikes
68,2017-06-02,924,3,2017-06-02,,Kali,Rowlett Bikes
1316,2017-06-02,925,4,2017-06-05,2017-06-03,Venita,Baldwin Bikes
233,2017-06-03,926,4,2017-06-05,2017-06-06,Mireya,Santa Cruz Bikes
1438,2017-06-03,927,4,2017-06-05,2017-06-06,Mireya,Santa Cruz Bikes
957,2017-06-05,928,4,2017-06-06,2017-06-06,Genna,Santa Cruz Bikes
472,2017-06-05,929,4,2017-06-06,2017-06-08,Marcelene,Baldwin Bikes
1224,2017-06-05,930,4,2017-06-06,2017-06-06,Layla,Rowlett Bikes
631,2017-06-07,931,4,2017-06-08,2017-06-08,Marcelene,Baldwin Bikes
804,2017-06-07,932,4,2017-06-08,2017-06-09,Marcelene,Baldwin Bikes
909,2017-06-07,933,4,2017-06-10,2017-06-08,Marcelene,Baldwin Bikes
93,2017-06-09,934,4,2017-06-10,2017-06-12,Venita,Baldwin Bikes
43,2017-06-10,935,3,2017-06-10,,Kali,Rowlett Bikes
265,2017-06-10,936,4,2017-06-13,2017-06-12,Marcelene,Baldwin Bikes
73,2017-06-11,937,4,2017-06-14,2017-06-13,Venita,Baldwin Bikes
129,2017-06-11,938,4,2017-06-12,2017-06-12,Marcelene,Baldwin Bikes
1407,2017-06-11,939,4,2017-06-12,2017-06-14,Marcelene,Baldwin Bikes
585,2017-06-12,940,4,2017-06-14,2017-06-13,Mireya,Santa Cruz Bikes
736,2017-06-12,941,4,2017-06-14,2017-06-14,Mireya,Santa Cruz Bikes
537,2017-06-13,942,4,2017-06-16,2017-06-15,Marcelene,Baldwin Bikes
1025,2017-06-13,943,4,2017-06-15,2017-06-15,Marcelene,Baldwin Bikes
138,2017-06-14,944,4,2017-06-15,2017-06-17,Genna,Santa Cruz Bikes
167,2017-06-14,945,4,2017-06-15,2017-06-16,Venita,Baldwin Bikes
525,2017-06-14,946,4,2017-06-16,2017-06-15,Marcelene,Baldwin Bikes
278,2017-06-15,947,4,2017-06-18,2017-06-17,Genna,Santa Cruz Bikes
618,2017-06-15,948,4,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes
867,2017-06-16,949,4,2017-06-18,2017-06-17,Genna,Santa Cruz Bikes
142,2017-06-16,950,4,2017-06-19,2017-06-18,Marcelene,Baldwin Bikes
339,2017-06-16,951,4,2017-06-19,2017-06-19,Venita,Baldwin Bikes
355,2017-06-16,952,4,2017-06-18,2017-06-18,Venita,Baldwin Bikes
658,2017-06-16,953,4,2017-06-18,2017-06-17,Venita,Baldwin Bikes
611,2017-06-17,954,4,2017-06-20,2017-06-20,Marcelene,Baldwin Bikes
880,2017-06-17,955,4,2017-06-19,2017-06-18,Marcelene,Baldwin Bikes
1184,2017-06-17,956,4,2017-06-19,2017-06-20,Marcelene,Baldwin Bikes
722,2017-06-17,957,4,2017-06-20,2017-06-20,Layla,Rowlett Bikes
1276,2017-06-18,958,4,2017-06-20,2017-06-19,Mireya,Santa Cruz Bikes
650,2017-06-18,959,4,2017-06-21,2017-06-21,Venita,Baldwin Bikes
1390,2017-06-18,960,4,2017-06-19,2017-06-19,Venita,Baldwin Bikes
82,2017-06-19,961,4,2017-06-21,2017-06-22,Mireya,Santa Cruz Bikes
570,2017-06-19,962,4,2017-06-22,2017-06-20,Venita,Baldwin Bikes
1432,2017-06-19,963,4,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes
404,2017-06-20,964,4,2017-06-22,2017-06-22,Venita,Baldwin Bikes
457,2017-06-20,965,4,2017-06-22,2017-06-23,Marcelene,Baldwin Bikes
389,2017-06-20,966,4,2017-06-22,2017-06-22,Kali,Rowlett Bikes
1323,2017-06-21,967,4,2017-06-24,2017-06-24,Marcelene,Baldwin Bikes
1403,2017-06-21,968,4,2017-06-23,2017-06-23,Marcelene,Baldwin Bikes
248,2017-06-21,969,4,2017-06-24,2017-06-22,Layla,Rowlett Bikes
836,2017-06-22,970,4,2017-06-25,2017-06-23,Venita,Baldwin Bikes
1426,2017-06-22,971,4,2017-06-23,2017-06-24,Kali,Rowlett Bikes
270,2017-06-23,972,4,2017-06-24,2017-06-25,Venita,Baldwin Bikes
238,2017-06-24,973,4,2017-06-27,2017-06-27,Marcelene,Baldwin Bikes
511,2017-06-24,974,4,2017-06-27,2017-06-27,Kali,Rowlett Bikes
1092,2017-06-25,975,4,2017-06-27,2017-06-28,Marcelene,Baldwin Bikes
1266,2017-06-25,976,4,2017-06-28,2017-06-27,Layla,Rowlett Bikes
400,2017-06-26,977,4,2017-06-28,2017-06-27,Venita,Baldwin Bikes
1123,2017-06-26,978,4,2017-06-28,2017-06-27,Marcelene,Baldwin Bikes
1190,2017-06-26,979,4,2017-06-29,2017-06-27,Marcelene,Baldwin Bikes
328,2017-06-26,980,4,2017-06-28,2017-06-27,Layla,Rowlett Bikes
687,2017-06-26,981,4,2017-06-29,2017-06-28,Kali,Rowlett Bikes
1423,2017-06-26,982,4,2017-06-29,2017-06-28,Layla,Rowlett Bikes
1158,2017-06-27,983,4,2017-06-28,2017-06-29,Marcelene,Baldwin Bikes
1287,2017-06-27,984,4,2017-06-28,2017-06-29,Venita,Baldwin Bikes
461,2017-06-30,985,4,2017-07-02,2017-07-01,Marcelene,Baldwin Bikes
556,2017-06-30,986,4,2017-07-03,2017-07-01,Venita,Baldwin Bikes
172,2017-07-02,987,4,2017-07-04,2017-07-04,Mireya,Santa Cruz Bikes
